"porn?
empty/1"	"text artifacts?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
				सर्वोच्च अदालतले अख्तियार दुरुपयोग अनुसन्धन आयोगले ‘स्टिङ अपरेसन’ गर्न नपाउने फैसला सुनाएको छ । प्रधानन्यायाधीश चोलेन्द्रशमशेर जबरा, न्यायाधीश दीपककुमार कार्की, मीरा खड्का, हरिकृष्ण कार्की र ईश्वरप्रसाद खतिवडासहितको संवैधानिक इजलासले बुधबार स्टिङ अपरेसन रोक्न रिट जारी गरेको हो । अधिवक्ता विष्णुप्रसाद घिमिरेले यसविरुद्ध सर्वोच्च अदालतमा रिट दायर गरेका थिए । यो रिटमाथि सुनुवाइ गर्दै अदालतले बुधबारदेखि लागू हुने गरी अमान्य र बदर गरिदिएको हो । आयोगलेअख्तियार दुरुपयोग अनुसन्धान आयोग नियमावली, २०५९ को नियम ३० मा रहेको व्यवस्थाका आधारमा घुस लिने व्यक्ति पक्राउ गर्न स्टिङ अपरेसन चलाउँदै आएको छ । अदालतको फैसलासँगै आयोगले स्टिङ अपरेसनका आधारमा मात्रै दायर गरेका ४०० मुद्दा खारेज हुने भएका छन् । Leave a Reply	9b6ba45d68d02f4231c2ab723e278011
				"काठमान्डाैं / रङ पत्रकारितासंगै साहित्यमा पनि परिचित नाम शान्तिप्रियले आफ्नो पहिलो एल्बम अधर बजारमा ल्याएका छन् । आफ्नो जन्मोत्सवको अवसर परेर राजधानीमा एक कार्यक्रमको आयोजना गर्दै उनले एल्बम बिमोचन गरिएको हो । साहित्यमा लागेको झन्डै दुइ दशक बितिसक्दा बल्ल उनले एल्बम नै ल्याएका हुन् । चलचित्र संघका अध्यक्ष प्रदीपकुमार उदयको सभापतित्वमा सम्पन्न कार्यक्रममा वरिष्ठ संगीतकार शम्भुजित बास्कोटा प्रमुख अतिथि हुनुहुन्थ्यो भने वरिष्ठ कलाकार बसुन्धरा भुषाल , निर्देशक मोहन निरौला , साहित्यकार डाक्टर नवराज ल
... 925 chars skipped ...
याउने सोचाइ आएर एल्बम तयार पारेको हु । यसलाई अब निरन्तरता पनि दिनेछु । हामीले यस एल्बममा समावेश ३ गीतको भिडियो तयार पारिसकेका छौ भने बाकि २ गीतको भिडियो पनि छिट्टै नै तयार पार्ने छौ । शम्भुजित बास्कोटा ( मैले शान्ति जी लाई चिनेको दुइ दशक भन्दा बढी भइसकेको छ र पहिलो भेट देखि नै मैला उहा भित्र साहित्यकारलाई पहिचान गरिसकेको थिए । उहाले एल्बम ल्याउन केहि ढिला त गर्नु भएकै हो अब यसको निरन्तरताको कामना गर्छु । साथै एल्बममा समावेश सबै गीत कर्ण्प्रिय छन् भने भिडियोले न्याय नै गरेका छन् । नवराज लम्साल ( 
... 925 chars skipped ...
"	b906959bfcbab26a10a77ec848d82f9d
				"ब्राजिलमा कोभिडबाट एकै दिनमा १ हजार ६५६ भन्दा बढीको मृत्यु ब्राजिलमा कोभिड १९ को संक्रमणबाट एकै दिनमा एक हजार ६५६ जनाको ज्यान गएको बताइएको छ । यहाँका स्वास्थ्य अधिकारीहरुले दिएको समाचारअनुसार यहाँ गत २४ घण्टामा १ हजार ६५६ जनाको कोरोना भाइरस संक्रमणबाट निधन भएको हो । योसँगै ब्राजिलमा अहिलेसम्ममा ज्यान जाने व्यक्तिको संख्या ३ लाख १२ हजार भन्दा बढी पुगेको बताइएको ब्राजिलका स्वास्थ्य अधिकारीहरुले जानकारी दिएका छन् । गत २४ घण्टामा ब्राजिलमा ४४ हजार ३२६ जना थप व्यक्तिमा कोरोना भाइरस संक्रमण देखिएपछि य
... 435 chars skipped ...
ण हुने गरेको छ । त्यस्तै यहाँका प्रति एक लाख जनसंख्या संक्रमणमा कम्तीमा पनि १३३ जनाको ज्यान जाने गरेको पनि बताइएको छ । ब्राजिलको साओ पाओलो शहर शुरुदेखि नै यो संक्रमणको एक किसीमले केन्द्रबिन्दुको रुपमा रहेको पनि पाइएको छ । यस शहरका स्वास्थ्य संस्थाहरु भरिएका छन् भने ती संस्थाका करिब ९१ प्रतिशत जति आकस्मिक कक्षहरु पनि भरिएका पाइएको छ । त्यसैगरी यसअघि यहाँको मृत्यु दर पनि पहिले ६० वर्षभन्दा माथिका नागरिकको बढी रहेकोमा पछिल्लो समयमा भने यहाँ कोरोना संक्रमणबाट ६० वर्षभन्दा कम उमेरका नागरिकको मृत्युको
... 435 chars skipped ...
"	e1c05c8d9c9eba24f3a366b231bdc43c
				१७ भाद्र / अर्थ र व्यापार- ट्रेकिङ एजेन्सिज एशोशियसन अफ नेपाल (टान) को आगामी भाद्र २० गते हुने नर्वाचनमा खुमबहादुर सुवेदी समुहवाट भरत सापकोटाले द्धितिय उपाध्यक्ष पदमा उम्मेदवारी दिएका छन । युवा पुस्तामाझ निकै लोकप्रिय सापकोटा लायन्स क्लव अफ नेपाल एभरेस्टका पूर्व अध्यक्ष समेत हुन । उनी समाजसेवामा पनि उत्तिकै सक्रिय छन । सन् २००१ मा पर्यटनमा प्रवेश गरेका नेत्रावती, टोड्के, धादिङ निवासी सापकोटा हेल्पिङ ह्यान्डस् फाउन्डेसनका संस्थापक अध्यक्ष समेत हुन । पर्यटन सेवा संघमा सदस्य र कोषाध्यक्षको अनुभव हाँसिल गरिसकेका उनी ब्रेकफ्री एडभेन्चर्स् र हिमालयन लक्जुरी होलिडेजका प्रबन्ध निर्देशक हुन । व्यवसायीक जीवनकै सिलसिलामा संयुक्त राज्य अमेरिका, बेलायत, अस्ट्रेलिया, स्विट्जरल्यान्ड, जर्मनी, फ्रान्स, रसिया, भुटानसहित दुई दर्जन देशको भ्रमण गरी अन्तर्राष्ट्रिय पर्यटनलाई समेत गहिरो गरी बुझेका उनी टिम्स तथा टान कार्यालय व्यवस्थापनको लागि सफ्टवेर डेभलपमेन्टमा जोड दिनु हुन्छ । पुराना रुटहरुको प्रवद्र्धन र नयाँ रुटको खोजी गर्दै नेपाली पर्वतिय पर्यटनलाई नयाँ उचाइमा लैजाने उनको एजेण्डा छ । तपाईको प्रतिक्रिया	2604e8ab807fd865e014f10d65371d2d
				"पुस ५, तनहुँ । तनहुँको आँबुखैरेनी गाउँपालिकाले रु ३० लाखको लागतमा फोहरमैला व्यवस्थापन केन्द्र सञ्चालनमा ल्याएको छ । ल्याण्डफिल्ड साइट नहुँदा लामो समयदेखि फोहर व्यवस्थित गर्न नसकेको सो गाउँपालिकाले फोहरबाट मोहोर आम्दानी गर्ने उद्देश्यसहित फोहरलाई व्यवस्थित गर्न थालेको हो । रु ३० लाखको लागतमा फोहरमैला व्यवस्थापन केन्द्रको स्थापना गरी फोहर फाल्न थालिएको गाउँपालिकाका अध्यक्ष गिरबहादुर थापाले बताउनुभयो । आँबुखैरेनी गाउँपालिका–३ को कुडुलेमा छ रोपनी जग्गा भाडामा लिई फोहर व्यवस्थित गर्न थालिएको हो, थापा
... 117 chars skipped ...
 वडा नं १, २, ३ र ४ बजार क्षेत्रबाट दैनिक उठ्ने तीन ट्रक फोहर सो केन्द्रमा लगी फाल्ने गरिएको गाउँपालिकाकी कार्यकारी अधिकृत दुर्गा थापाले बताउनुभयो । फोहरलाई मोहोर बनाउने उद्देश्य लिइएको उहाँले बताउनुभयो । कुहिने फोहरबाट प्रांगारिक मल बनाउने र नकुहिने फोहर शिशा, प्लाष्टिक, प्लाष्टिकका बोतल पुनःप्रयोग गर्न सकिने वस्तुलाई बिक्री गर्ने लक्ष्य गाउँपालिकाले लिएको छ । आँबुखैरेनीलाई सफा, सुन्दर र समृद्ध गाउँपालिका बनाउने लक्ष्य लिइएको गाउँपालिकाका कर्मचारी बताउँछन् । फोहरलाई व्यवस्थित ढंगबाट संकलन गरी क
... 117 chars skipped ...
"	7bdc55f1d309412855f5c046afd2762d
				"कास्की २ का पाँच दलीय गठबन्धनका साझा उम्मेदवारहरुले पोखरामा सेटलाइट टाउन निर्माणका लागि पहल गर्ने प्रतिवद्धता जनाएका छन् । पोखराको ग्रामिण वडा वा सँगै जोडिएका स्थानमा ग्रेटर पोखराको अवधारणासँग तालमेल गर्न ५ वटा सेटलाइट टाउन निर्माण गर्न पहल गर्ने जनाएको छ । यस्तै फेवाताल संरक्षण सौन्दर्यीकरण परियोजना गर्ने तथा जैविक प्रवद्र्धन परियोजनालाई गठबन्धन उम्मेदवारहरुले प्राथमिकता दिएका छन् । अत्याधुनिक पर्यटक सूचनाकेन्द्र स्थापना र सञ्चालन गर्न पहल गर्ने, पोखरादेखि विभिन्न तालसम्म एअर कनेक्सन गर्न पहल ग
... 639 chars skipped ...
रिचालन गर्न विशेष स्वरोजगार कार्यक्रम सञ्चालनको पहल गर्ने पनि उनीहरुको प्राथमिकता छ । हाईकिङ पोईन्ट, दृष्यावलोकन केन्द्र, हरियाली प्रवद्र्धन कार्यक्रम, जैविक विविधता पार्क, बनस्पती उद्यान स्थापना लगायन कार्यक्रम गठबन्धनका उम्मेदवारहरुको प्राथमिकतामा छन् । युवा स्वरोजगार कार्यक्रमलाई प्रभावकारी बनाउन कृषि, पर्यटन र साना व्यावसाय संचालन गर्न आवश्यक सिप, तालिम तथा लगानीमैत्री वातावरण कायम गर्न विशेष योजना ल्याउने प्रतिवद्धता गरिएको छ । हाईकिङ पोईन्ट, दृष्यावलोकन केन्द्र, हरियाली प्रवद्र्धन कार्यक्र
... 639 chars skipped ...
"	9f634bd41fd473eb45b2f9a193e26b95
				नेपाली जनसंपर्क समिती स्विजरल्याण्डद्वारा स्व कोइराला प्रती श्रद्दान्जली अर्पण गरेको छ। प्रवक्ता कृष्ण गुरुङ द्वारा हस्ताक्षरित एक प्रेस विज्ञप्ती मार्फत सो श्रद्दान्जली व्यक्त गरिएको हो। नेपाली जनताको सात (७) दशकदेखिको चाहना आफैंले चुनेको जनप्रतिनिधि बाट आफ्नो संविधान आफै लेख्ने अभिभारा पूरा गरि “नेपालको संविधान २०७२” घोषणा गर्न सफल महान पुरुष, पुर्व प्रधानमन्त्री एवं नेपाली कांग्रेस पार्टी सभापति सुशील कोइरालाको २०७२ माघ २६ गते राति १२:५० मा असामयिक निदान भएको खबरले नेपाली जनसम्पर्क समिति स्विजरल्याण्ड मर्माहत भएको छ, सभापतिको पार्थिव शरीर प्रति नेपाली जनसम्पर्क समिति स्विजरल्याण्ड हार्दिक श्रद्धाञ्जली अर्पण गर्दछ साथै यस दुखद घडीमा नेपाली कांग्रेस पार्टीका साथीहरू कति पनि विचलित नभइ एक ढिक्का भएर अगाडि बढ्नु हुन पनि विनम्र अनुरोध गर्दछ। प्रवक्ता कृष्ण गुरुङ नेपाली जनसम्पर्क समिति स्विजरल्याण्ड	fdd0174775f810ffc2e30e762231158f
				"बुटवल– रुपन्देही उद्योग संघले वस्तुगत समिति गठन र संजाल विस्तारको प्रक्रियालाई निन्तर अगाडि बढाउँदै गएको छ । हालसम्म ७ वटा वस्तुगत समिति गठन भइसकेका छन् । यसै शिलशिलामा महिला उद्योगीहरुको मंगलबार बसेको भेलाले महिला उद्यमी समिति गठन गरेको छ । संघको सचिवालयमा सम्पन्न महिला उद्योगीहरुको भेलाले लकासी अचार उद्योगकी पार्बती गिरीको संयोजकत्वमा ७ सदस्यीय समिति गठन गरेको छ । गठित समितिको सहसंयोजकमा देवदह च्याउ तथा तरकारी कृषि फर्मकी दिपा भट्टराई, सचिवमा नवदुर्गा मौरी फर्मका कमला पन्थ सदस्यहरुमा न्यू लक्ष
... 577 chars skipped ...
ारी दिनु भएकोमा आभार व्यक्त गरिन् । महिला उद्यमीहरुका लागि राज्यले ध्यान कम दिएको गुनासो गर्नुहुँदै हामी आपैm आप्mनो अधिकारका लागि एक भएर अगाडि बढ्नुको बिकल्प नभएको बताउनु हुँदै महिलाहरुलाई उद्यमी बन्न प्रेरित गर्ने, महिला उद्यमीहरुका समस्या समाधाका लागि निरन्तर पहल गर्ने साथै अभिभावक संस्था रुपन्देही उद्योग संघसँग सहकार्य गरी आवश्यक पर्ने तालिम गोष्ठी साथै अन्य कार्यक्रमको आयोजना गर्ने प्रतिवद्धता व्यक्त गरेकी थिईन । कार्यक्रममा रुपन्देही उद्योग संघकी पूर्व कार्यसमिति सदस्य रेनुका खरेलले महिलाह
... 577 chars skipped ...
"	0cee868e08413ae924e106b7ab0f065b
				"नेपाली कांग्रेसका युवा नेताहरूले संस्थापन इतर समूहबाट एउटै उम्मेदवारको नाम अघि सार्न सभापतिका आकांक्षीलाई दुई दिनको समय दिएका छन्। यसबीच उनीहरूले साझा उम्मेदवार बनाउन नसके आफूहरूले चारमध्ये एक जनालाई छान्ने र त्यो मान्नुपर्ने उनीहरूको भनाइ छ। यही मंसिर २४ देखि हुने महाधिवेशनको नेतृत्व चयनमा संस्थापन पक्षबाट सभापति शेरबहादुर देउवा र विमलेन्द्र निधि सभापतिका आकांक्षी छन् भने संस्थापन इतर समूहमा रामचन्द्र पौडेल, शशांक कोइराला, प्रकाशमान सिंह र शेखर कोइराला सभापतिका आकांक्षी छन्। यी चार जनाबाट एक मा
... 1085 chars skipped ...
 उहाँहरूले दुई वा त्योभन्दा बढी उम्मेदवार हुने तय गरे त हिसाबले हामीलाई साथ दिँदैन। 'आज २० गते भइसक्यो। २४ गते उद्घाटन छ, त्यो बेलासम्म हामीसँग हाम्रो सभापति को भन्ने उत्तर हुनैपर्छ। हामीसँग २३ गतेभन्दा उता जाने समय छैन। त्यसैले हामीसँग दुई दिनभन्दा बढी समय छँदै छैन,' उनले भने। थापाका अनुसार सभापतिको साझा उम्मेदवार बनाउन आकांक्षीहरूलाई नै समय दिएर अहिले युवा नेताहरूले एउटा प्यानल बनाउन गृहकार्य गरिरहेका छन्। उनीहरूले नै पदाधिकारीमा क-कसलाई उम्मेदवार बनाउने भनेर तय गर्ने छन्। अर्का नेता चन्द्र भण
... 1085 chars skipped ...
"	830a3a43ed989f56e6d7ed4d81196a56
				"भेडीखर्के साईंलाको निधन, जनताले चिने तर राज्यले चिनेन बहुचर्चित तर, लोपोन्मुख ‘ठाडो भाका’ का एकमात्र मुर्धन्य ब्यक्ति भेडीखर्के साइँला अर्थात दीर्घराज अधिकारीको निधन भएको छ । नागरिक स्तरबाट ठाडो भाका सम्राट÷शिरोमणी उपाधी पाएका अधिकारीको ८४ बर्षको उमेरमा सोमबार साँझ निधन भएको हो । अधिकारी केहीदिन देखि सिकिस्त बिरामी परेका थिए । लमजुङमा उपचार हुन नसकेपछि एक साताअघि उनलाई काठमाडौंस्थित बीर अस्पताल लगेर उपचार गराई पुनः लमजुङ फर्काइएको थियो । उनको सुन्दरबजारस्थित जेठीछोरी र ज्वाईंको घरमा निधन भएको हो
... 1490 chars skipped ...
ो । उनको बुवालाइ स्थानियले भेडिखर्के भन्थे । उनको सांहिलो छोरा भएकाले उनको नाम भेडीखर्के साँहिला रहन गयो । पहिला देउबहादुरले यो भाका प्रचलनमा ल्याए । केटा-केटा मिलेर गीत गाउँथे पहिले । केटा केटा गाउँदा रौनक नआएपछि उनले केटीलाई पनि सिकाए । नेटा हाँडीगाउँकी महारानी ठाडो भाका सिक्ने पहिलो महिला बनिन् । यसले गीतमा रौनक आयो र देउबहादुर र महारानीको जोडी धेरै समयसम्म टिक्यो । उनीहरुको जोडी पछि भेडीखर्केले गाउन थालेका हुन् । गाउन सक्ने सबै थला परेपछि पछिल्लो समय तनहुँ बन्दिपुरको उत्तम गुरुङसँग गाउँदै आए
... 1490 chars skipped ...
"	ef72c098484f1b4fa102ae80357aad09
